City,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Paris,Shooting,Shooting,"RÖDERER, Karl Konrad",SUI,Men,50m pistol (60 shots),M,Gold
Paris,Shooting,Shooting,"PAROCHE, Achille",FRA,Men,50m pistol (60 shots),M,Silver
Paris,Shooting,Shooting,"ÖSTMO, Ole",NOR,Men,"army rifle, 300m, 3 positions",M,Bronze
Paris,Shooting,Shooting,"VAN ASBROECK, Paul",BEL,Men,"army rifle, 300m, 3 positions",M,Bronze
Paris,Shooting,Shooting,"KELLENBERGER, Emil",SUI,Men,"army rifle, 300m, 3 positions",M,Gold
Paris,Shooting,Shooting,"NIELSEN, Anders Peter",DEN,Men,"army rifle, 300m, 3 positions",M,Silver
Paris,Shooting,Shooting,"STÄHELI, Konrad",SUI,Men,"army rifle, 300m, kneeling",M,Gold
Paris,Shooting,Shooting,"KELLENBERGER, Emil",SUI,Men,"army rifle, 300m, kneeling",M,Silver
Paris,Shooting,Shooting,"NIELSEN, Anders Peter",DEN,Men,"army rifle, 300m, kneeling",M,Silver
Paris,Shooting,Shooting,"ÖSTMO, Ole",NOR,Men,"army rifle, 300m, prone",M,Bronze
Paris,Shooting,Shooting,"PAROCHE, Achille",FRA,Men,"army rifle, 300m, prone",M,Gold
Paris,Shooting,Shooting,"NIELSEN, Anders Peter",DEN,Men,"army rifle, 300m, prone",M,Silver
Paris,Shooting,Shooting,"PAUMIER DU VERGIER, Charles",BEL,Men,"army rifle, 300m, standing",M,Bronze
Paris,Shooting,Shooting,"MADSEN, Lars Jörgen",DEN,Men,"army rifle, 300m, standing",M,Gold
Paris,Shooting,Shooting,"ÖSTMO, Ole",NOR,Men,"army rifle, 300m, standing",M,Silver
Paris,Shooting,Shooting,"CAVADINI, Auguste",FRA,Men,"free rifle, team",M,Bronze
Paris,Shooting,Shooting,"LECOQ, Maurice",FRA,Men,"free rifle, team",M,Bronze
Paris,Shooting,Shooting,"MOREAUX, Léon",FRA,Men,"free rifle, team",M,Bronze
Paris,Shooting,Shooting,"PAROCHE, Achille",FRA,Men,"free rifle, team",M,Bronze
Paris,Shooting,Shooting,"THOMAS, René",FRA,Men,"free rifle, team",M,Bronze
Paris,Shooting,Shooting,"BÖCKLI, Franz",SUI,Men,"free rifle, team",M,Gold
Paris,Shooting,Shooting,"GRÜTER, Alfred",SUI,Men,"free rifle, team",M,Gold
Paris,Shooting,Shooting,"KELLENBERGER, Emil",SUI,Men,"free rifle, team",M,Gold
Paris,Shooting,Shooting,"RICHARDET, Louis-Marc",SUI,Men,"free rifle, team",M,Gold
Paris,Shooting,Shooting,"STÄHELI, Konrad",SUI,Men,"free rifle, team",M,Gold
Paris,Shooting,Shooting,"FRYDENLUND, Olaf Emil",NOR,Men,"free rifle, team",M,Silver
Paris,Shooting,Shooting,"HERMANDSEN, Hellmer",NOR,Men,"free rifle, team",M,Silver
Paris,Shooting,Shooting,"ÖSTMO, Ole",NOR,Men,"free rifle, team",M,Silver
Paris,Shooting,Shooting,"SAETHER, Ole Andreas",NOR,Men,"free rifle, team",M,Silver
Paris,Shooting,Shooting,"SEEBERG, Tom",NOR,Men,"free rifle, team",M,Silver
Paris,Shooting,Shooting,"DE CLARY, Justinien",FRA,Men,trap (125 targets),M,Bronze
Paris,Shooting,Shooting,"DE BARBARIN, Roger",FRA,Men,trap (125 targets),M,Gold
Paris,Shooting,Shooting,"GUYOT, René",FRA,Men,trap (125 targets),M,Silver
Paris,Tennis,Tennis,"DE LA CHAPELLE, Georges",FRA,Men,doubles,M,Bronze
Paris,Tennis,Tennis,"MAHONY, Harold Sergerson",GBR,Men,doubles,M,Bronze
Paris,Tennis,Tennis,"NORRIS, Arthur B.J.",GBR,Men,doubles,M,Bronze
Paris,Tennis,Tennis,"PREVOST, André",FRA,Men,doubles,M,Bronze
Paris,Tennis,Tennis,"DOHERTY, Hugh Lawrence",GBR,Men,doubles,M,Gold
Paris,Tennis,Tennis,"DOHERTY, Reginald Frank",GBR,Men,doubles,M,Gold
Paris,Tennis,Tennis,"DE GARMENDIA, Basil Spalding",ZZX,Men,doubles,M,Silver
Paris,Tennis,Tennis,"DECUGIS, Max",ZZX,Men,doubles,M,Silver
Paris,Tennis,Tennis,"DOHERTY, Hugh Lawrence",ZZX,Men,mixed doubles,X,Bronze
Paris,Tennis,Tennis,"WARDEN, Archibald A.",ZZX,Men,mixed doubles,X,Bronze
Paris,Tennis,Tennis,"DOHERTY, Reginald Frank",GBR,Men,mixed doubles,X,Gold
Paris,Tennis,Tennis,"MAHONY, Harold Sergerson",ZZX,Men,mixed doubles,X,Silver
Paris,Tennis,Tennis,"JONES, Marion",ZZX,Women,mixed doubles,X,Bronze
Paris,Tennis,Tennis,"ROSENBAUM, Hedwig",ZZX,Women,mixed doubles,X,Bronze
Paris,Tennis,Tennis,"COOPER, Charlotte",GBR,Women,mixed doubles,X,Gold
Paris,Tennis,Tennis,"PREVOST, Hélène",ZZX,Women,mixed doubles,X,Silver
Paris,Tennis,Tennis,"DOHERTY, Reginald Frank",GBR,Men,singles,M,Bronze
Paris,Tennis,Tennis,"NORRIS, Arthur B.J.",GBR,Men,singles,M,Bronze
Paris,Tennis,Tennis,"DOHERTY, Hugh Lawrence",GBR,Men,singles,M,Gold
Paris,Tennis,Tennis,"MAHONY, Harold Sergerson",GBR,Men,singles,M,Silver
Paris,Tennis,Tennis,"JONES, Marion",USA,Women,singles,W,Bronze
Paris,Tennis,Tennis,"ROSENBAUM, Hedwig",BOH,Women,singles,W,Bronze
Paris,Tennis,Tennis,"COOPER, Charlotte",GBR,Women,singles,W,Gold
Paris,Tennis,Tennis,"PREVOST, Hélène",FRA,Women,singles,W,Silver
Paris,Tug of War,Tug of War,"AABYE, Edgar",ZZX,Men,tug of war,M,Gold
Paris,Tug of War,Tug of War,"NILSSON, August",ZZX,Men,tug of war,M,Gold
Paris,Tug of War,Tug of War,"SCHMIDT, Eugen",ZZX,Men,tug of war,M,Gold
Paris,Tug of War,Tug of War,"SÖDERSTRÖM, Gustaf",ZZX,Men,tug of war,M,Gold
Paris,Tug of War,Tug of War,"STAAF, Karl Gustav",ZZX,Men,tug of war,M,Gold
Paris,Tug of War,Tug of War,"WINCKLER, Charles",ZZX,Men,tug of war,M,Gold
Paris,Tug of War,Tug of War,"BASSET, Pierre",FRA,Men,tug of war,M,Silver
Paris,Tug of War,Tug of War,"COLLAS, Jean",FRA,Men,tug of war,M,Silver
Paris,Tug of War,Tug of War,"GONDOUIN, Charles",FRA,Men,tug of war,M,Silver
Paris,Tug of War,Tug of War,"HENRIQUEZ DE ZUBIERRA, Constantin",FRA,Men,tug of war,M,Silver
Paris,Tug of War,Tug of War,"ROFFO, Joseph",FRA,Men,tug of war,M,Silver
Paris,Tug of War,Tug of War,"SARRADE, Emile",FRA,Men,tug of war,M,Silver
St Louis,Aquatics,Diving,"BRAUNSCHWEIGER, Alfred",GER,Men,10m platform,M,Bronze
St Louis,Aquatics,Diving,"KEHOE, Frank",USA,Men,10m platform,M,Bronze
St Louis,Aquatics,Diving,"SHELDON, George",USA,Men,10m platform,M,Gold
St Louis,Aquatics,Diving,"HOFFMANN, Georg",GER,Men,10m platform,M,Silver
St Louis,Aquatics,Diving,"GOODWIN, Leo Budd",USA,Men,plunge for distance,M,Bronze
St Louis,Aquatics,Diving,"DICKEY, William Paul",USA,Men,plunge for distance,M,Gold
St Louis,Aquatics,Diving,"ADAMS, Edgar H.",USA,Men,plunge for distance,M,Silver
St Louis,Aquatics,Swimming,"ZACHARIAS, Georg",GER,Men,100m backstroke,M,Bronze
St Louis,Aquatics,Swimming,"BRACK, Walter",GER,Men,100m backstroke,M,Gold
St Louis,Aquatics,Swimming,"HOFFMANN, Georg",GER,Men,100m backstroke,M,Silver
St Louis,Aquatics,Swimming,"LEARY, J. Scott",USA,Men,100m freestyle,M,Bronze
St Louis,Aquatics,Swimming,"HALMAY, Zoltan",HUN,Men,100m freestyle,M,Gold
St Louis,Aquatics,Swimming,"DANIELS, Charles",USA,Men,100m freestyle,M,Silver
St Louis,Aquatics,Swimming,"GAILEY, Francis",USA,Men,1500m freestyle,M,Bronze
St Louis,Aquatics,Swimming,"RAUSCH, Emil",GER,Men,1500m freestyle,M,Gold
St Louis,Aquatics,Swimming,"KISS, Geza",HUN,Men,1500m freestyle,M,Silver
St Louis,Aquatics,Swimming,"RAUSCH, Emil",GER,Men,200m freestyle,M,Bronze
St Louis,Aquatics,Swimming,"DANIELS, Charles",USA,Men,200m freestyle,M,Gold
St Louis,Aquatics,Swimming,"GAILEY, Francis",USA,Men,200m freestyle,M,Silver
St Louis,Aquatics,Swimming,"HANDY, Hehry Jamison",USA,Men,400m breaststroke,M,Bronze
St Louis,Aquatics,Swimming,"ZACHARIAS, Georg",GER,Men,400m breaststroke,M,Gold
St Louis,Aquatics,Swimming,"BRACK, Walter",GER,Men,400m breaststroke,M,Silver
St Louis,Aquatics,Swimming,"WAHLE, Otto",AUT,Men,400m freestyle,M,Bronze
St Louis,Aquatics,Swimming,"DANIELS, Charles",USA,Men,400m freestyle,M,Gold
St Louis,Aquatics,Swimming,"GAILEY, Francis",USA,Men,400m freestyle,M,Silver
St Louis,Aquatics,Swimming,"EVANS, Gwynne",USA,Men,4x50y freestyle relay,M,Bronze
St Louis,Aquatics,Swimming,"ORTHWEIN, William Robert",USA,Men,4x50y freestyle relay,M,Bronze
St Louis,Aquatics,Swimming,"REYBURN, Amadee",USA,Men,4x50y freestyle relay,M,Bronze
St Louis,Aquatics,Swimming,"SCHWARTZ, Marquard",USA,Men,4x50y freestyle relay,M,Bronze
St Louis,Aquatics,Swimming,"DANIELS, Charles",USA,Men,4x50y freestyle relay,M,Gold
St Louis,Aquatics,Swimming,"GOODWIN, Leo Budd",USA,Men,4x50y freestyle relay,M,Gold
St Louis,Aquatics,Swimming,"HANDLEY, Louis De Breda",USA,Men,4x50y freestyle relay,M,Gold
St Louis,Aquatics,Swimming,"RUDDY, Joseph A.",USA,Men,4x50y freestyle relay,M,Gold
St Louis,Aquatics,Swimming,"GOETZ, Hugo",USA,Men,4x50y freestyle relay,M,Silver
St Louis,Aquatics,Swimming,"HAMMOND, David",USA,Men,4x50y freestyle relay,M,Silver
St Louis,Aquatics,Swimming,"THORNE, Raymond",USA,Men,4x50y freestyle relay,M,Silver
St Louis,Aquatics,Swimming,"TUTTLE, William",USA,Men,4x50y freestyle relay,M,Silver
St Louis,Aquatics,Swimming,"DANIELS, Charles",USA,Men,50y freestyle (45.72m),M,Bronze
St Louis,Aquatics,Swimming,"HALMAY, Zoltan",HUN,Men,50y freestyle (45.72m),M,Gold
St Louis,Aquatics,Swimming,"LEARY, J. Scott",USA,Men,50y freestyle (45.72m),M,Silver
St Louis,Aquatics,Swimming,"KISS, Geza",HUN,Men,880y freestyle (804.66m),M,Bronze
St Louis,Aquatics,Swimming,"RAUSCH, Emil",GER,Men,880y freestyle (804.66m),M,Gold
St Louis,Aquatics,Swimming,"GAILEY, Francis",USA,Men,880y freestyle (804.66m),M,Silver
St Louis,Archery,Archery,"THOMPSON, William Henry",USA,Men,double american round (60y - 50y - 40y),M,Bronze
St Louis,Archery,Archery,"BRYANT, George Philipp",USA,Men,double american round (60y - 50y - 40y),M,Gold
St Louis,Archery,Archery,"WILLIAMS, Robert",USA,Men,double american round (60y - 50y - 40y),M,Silver
St Louis,Archery,Archery,"POLLOCK, Jessie",USA,Women,double columbia round (50y - 40y - 30y),W,Bronze
St Louis,Archery,Archery,"HOWELL, Matilda Scott",USA,Women,double columbia round (50y - 40y - 30y),W,Gold
St Louis,Archery,Archery,"COOKE, Emma C.",USA,Women,double columbia round (50y - 40y - 30y),W,Silver
St Louis,Archery,Archery,"POLLOCK, Jessie",USA,Women,double national round (60y - 50y),W,Bronze
St Louis,Archery,Archery,"HOWELL, Matilda Scott",USA,Women,double national round (60y - 50y),W,Gold
St Louis,Archery,Archery,"COOKE, Emma C.",USA,Women,double national round (60y - 50y),W,Silver
St Louis,Archery,Archery,"THOMPSON, William Henry",USA,Men,double york round (100y - 80y - 60y),M,Bronze
St Louis,Archery,Archery,"BRYANT, George Philipp",USA,Men,double york round (100y - 80y - 60y),M,Gold
St Louis,Archery,Archery,"WILLIAMS, Robert",USA,Men,double york round (100y - 80y - 60y),M,Silver
St Louis,Archery,Archery,"BRYANT, George Philipp",USA,Men,team round 60y,M,Bronze
St Louis,Archery,Archery,"BRYANT, Wallace",USA,Men,team round 60y,M,Bronze
St Louis,Archery,Archery,"DALLIN, Cyrus Edwin",USA,Men,team round 60y,M,Bronze
St Louis,Archery,Archery,"RICHARDSON, Henry Barber",USA,Men,team round 60y,M,Bronze
St Louis,Archery,Archery,"MAXSON, Louis W.",USA,Men,team round 60y,M,Gold
St Louis,Archery,Archery,"SPENCER, Galen Carter",USA,Men,team round 60y,M,Gold
St Louis,Archery,Archery,"THOMPSON, William Henry",USA,Men,team round 60y,M,Gold
St Louis,Archery,Archery,"WILLIAMS, Robert",USA,Men,team round 60y,M,Gold
St Louis,Archery,Archery,"CLARK, William A.",USA,Men,team round 60y,M,Silver
St Louis,Archery,Archery,"DUVALL, Samuel Harding",USA,Men,team round 60y,M,Silver
St Louis,Archery,Archery,"HUBBARD, Charles R.",USA,Men,team round 60y,M,Silver
St Louis,Archery,Archery,"WOODRUFF, Charles S.",USA,Men,team round 60y,M,Silver
St Louis,Archery,Archery,"HOWELL, Matilda Scott",USA,Women,teams FITA round,W,Gold
St Louis,Archery,Archery,"POLLOCK, Jessie",USA,Women,teams FITA round,W,Gold
St Louis,Archery,Archery,"TAYLOR, Louise",USA,Women,teams FITA round,W,Gold
St Louis,Archery,Archery,"WOODRUFF, Laura",USA,Women,teams FITA round,W,Gold
St Louis,Archery,Archery,"COOKE, Emma C.",USA,Women,teams FITA round,W,Silver
St Louis,Archery,Archery,"TAYLOR, Mabel",USA,Women,teams FITA round,W,Silver
St Louis,Athletics,Athletics,"HOGENSON, William",USA,Men,100m,M,Bronze
St Louis,Athletics,Athletics,"HAHN, Archie",USA,Men,100m,M,Gold
St Louis,Athletics,Athletics,"CARTMELL, John Nathaniel",USA,Men,100m,M,Silver
St Louis,Athletics,Athletics,"ASHBURNER, Lesley",USA,Men,110m hurdles,M,Bronze
St Louis,Athletics,Athletics,"SCHULE, Frederick",USA,Men,110m hurdles,M,Gold
St Louis,Athletics,Athletics,"SHIDELER, Thaddeus",USA,Men,110m hurdles,M,Silver
St Louis,Athletics,Athletics,"HEARN, Lacey",USA,Men,1500m,M,Bronze
St Louis,Athletics,Athletics,"LIGHTBODY, James",USA,Men,1500m,M,Gold
St Louis,Athletics,Athletics,"VERNER, William Frank",USA,Men,1500m,M,Silver
St Louis,Athletics,Athletics,"HOGENSON, William",USA,Men,200m,M,Bronze
St Louis,Athletics,Athletics,"HAHN, Archie",USA,Men,200m,M,Gold
St Louis,Athletics,Athletics,"CARTMELL, John Nathaniel",USA,Men,200m,M,Silver
St Louis,Athletics,Athletics,"POAGE, George",USA,Men,200m hurdles,M,Bronze
St Louis,Athletics,Athletics,"HILLMAN, Harry",USA,Men,200m hurdles,M,Gold
St Louis,Athletics,Athletics,"CASTLEMAN, Frank",USA,Men,200m hurdles,M,Silver
St Louis,Athletics,Athletics,"NEWTON, Arthur",USA,Men,3000m steeplechase,M,Bronze
St Louis,Athletics,Athletics,"LIGHTBODY, James",USA,Men,3000m steeplechase,M,Gold
St Louis,Athletics,Athletics,"DALY, John",GBR,Men,3000m steeplechase,M,Silver
St Louis,Athletics,Athletics,"GROMAN, Herman",USA,Men,400m,M,Bronze
St Louis,Athletics,Athletics,"HILLMAN, Harry",USA,Men,400m,M,Gold
St Louis,Athletics,Athletics,"WALLER, Frank",USA,Men,400m,M,Silver
St Louis,Athletics,Athletics,"POAGE, George",USA,Men,400m hurdles,M,Bronze
St Louis,Athletics,Athletics,"HILLMAN, Harry",USA,Men,400m hurdles,M,Gold
St Louis,Athletics,Athletics,"WALLER, Frank",USA,Men,400m hurdles,M,Silver
St Louis,Athletics,Athletics,"MUNSON, David Curtis",USA,Men,4miles team,M,Gold
St Louis,Athletics,Athletics,"NEWTON, Arthur",USA,Men,4miles team,M,Gold
St Louis,Athletics,Athletics,"PILGRIM, Paul Harry",USA,Men,4miles team,M,Gold
St Louis,Athletics,Athletics,"UNDERWOOD, George",USA,Men,4miles team,M,Gold
St Louis,Athletics,Athletics,"VALENTINE, Howard",USA,Men,4miles team,M,Gold
St Louis,Athletics,Athletics,"CORAY, Albert",ZZX,Men,4miles team,M,Silver
St Louis,Athletics,Athletics,"HATCH, Sidney",ZZX,Men,4miles team,M,Silver
St Louis,Athletics,Athletics,"HEARN, Lacey",ZZX,Men,4miles team,M,Silver
St Louis,Athletics,Athletics,"LIGHTBODY, James",ZZX,Men,4miles team,M,Silver
St Louis,Athletics,Athletics,"VERNER, William Frank",ZZX,Men,4miles team,M,Silver
St Louis,Athletics,Athletics,"MITCHELL, James",USA,Men,56lb weight throw (25.4kg),M,Bronze
St Louis,Athletics,Athletics,"DESMARTEAU, Etienne",CAN,Men,56lb weight throw (25.4kg),M,Gold
St Louis,Athletics,Athletics,"FLANAGAN, John Jesus",USA,Men,56lb weight throw (25.4kg),M,Silver
St Louis,Athletics,Athletics,"MOULTON, Fay",USA,Men,60m,M,Bronze
St Louis,Athletics,Athletics,"HAHN, Archie",USA,Men,60m,M,Gold
St Louis,Athletics,Athletics,"HOGENSON, William",USA,Men,60m,M,Silver
St Louis,Athletics,Athletics,"BREITKREUTZ, Emil",USA,Men,800m,M,Bronze
St Louis,Athletics,Athletics,"LIGHTBODY, James",USA,Men,800m,M,Gold
St Louis,Athletics,Athletics,"VALENTINE, Howard",USA,Men,800m,M,Silver
St Louis,Athletics,Athletics,"HARE, Thomas Truxton",USA,Men,decathlon,M,Bronze
St Louis,Athletics,Athletics,"KIELY, Thomas Francis",GBR,Men,decathlon,M,Gold
St Louis,Athletics,Athletics,"GUNN, Adam",USA,Men,decathlon,M,Silver
St Louis,Athletics,Athletics,"GEORGANDAS, Nicolaos",GRE,Men,discus throw,M,Bronze
St Louis,Athletics,Athletics,"SHERIDAN, Martin",USA,Men,discus throw,M,Gold
St Louis,Athletics,Athletics,"ROSE, Ralph",USA,Men,discus throw,M,Silver
St Louis,Athletics,Athletics,"ROSE, Ralph",USA,Men,hammer throw,M,Bronze
St Louis,Athletics,Athletics,"FLANAGAN, John Jesus",USA,Men,hammer throw,M,Gold
St Louis,Athletics,Athletics,"DEWITT, John",USA,Men,hammer throw,M,Silver
St Louis,Athletics,Athletics,"WEINSTEIN, Paul",GER,Men,high jump,M,Bronze
St Louis,Athletics,Athletics,"JONES, Samuel",USA,Men,high jump,M,Gold
St Louis,Athletics,Athletics,"SERVISS, Garrett",USA,Men,high jump,M,Silver
St Louis,Athletics,Athletics,"ROBERTSON, Lawson N.",USA,Men,"high jump, standing",M,Bronze
St Louis,Athletics,Athletics,"EWRY, Ray",USA,Men,"high jump, standing",M,Gold
St Louis,Athletics,Athletics,"STADLER, Joseph F.",USA,Men,"high jump, standing",M,Silver
St Louis,Athletics,Athletics,"STANGLAND, Robert",USA,Men,long jump,M,Bronze
St Louis,Athletics,Athletics,"PRINSTEIN, Meyer",USA,Men,long jump,M,Gold
St Louis,Athletics,Athletics,"FRANK, Daniel",USA,Men,long jump,M,Silver
St Louis,Athletics,Athletics,"BILLER, John",USA,Men,"long jump, standing",M,Bronze
St Louis,Athletics,Athletics,"EWRY, Ray",USA,Men,"long jump, standing",M,Gold
St Louis,Athletics,Athletics,"KING, Charles",USA,Men,"long jump, standing",M,Silver
St Louis,Athletics,Athletics,"NEWTON, Arthur",USA,Men,marathon,M,Bronze
St Louis,Athletics,Athletics,"HICKS, Thomas",USA,Men,marathon,M,Gold
St Louis,Athletics,Athletics,"CORAY, Albert",USA,Men,marathon,M,Silver
St Louis,Athletics,Athletics,"WILKINS, Louis",USA,Men,pole vault,M,Bronze
St Louis,Athletics,Athletics,"DVORAK, Charles",USA,Men,pole vault,M,Gold
St Louis,Athletics,Athletics,"SAMSE, Leroy",USA,Men,pole vault,M,Silver
St Louis,Athletics,Athletics,"FEUERBACH, Lawrence E. Joseph",USA,Men,shot put,M,Bronze
St Louis,Athletics,Athletics,"ROSE, Ralph",USA,Men,shot put,M,Gold
St Louis,Athletics,Athletics,"COE, William Wesley",USA,Men,shot put,M,Silver
St Louis,Athletics,Athletics,"MERZ, William",USA,Men,triathlon (long jump / shot put / 100 yards),M,Bronze
St Louis,Athletics,Athletics,"EMMERICH, Max",USA,Men,triathlon (long jump / shot put / 100 yards),M,Gold
St Louis,Athletics,Athletics,"GRIEB, John",USA,Men,triathlon (long jump / shot put / 100 yards),M,Silver
St Louis,Athletics,Athletics,"STANGLAND, Robert",USA,Men,triple jump,M,Bronze
St Louis,Athletics,Athletics,"PRINSTEIN, Meyer",USA,Men,triple jump,M,Gold
St Louis,Athletics,Athletics,"ENGLEHARDT, Frederick",USA,Men,triple jump,M,Silver
St Louis,Athletics,Athletics,"STADLER, Joseph F.",USA,Men,"triple jump, standing",M,Bronze
St Louis,Athletics,Athletics,"EWRY, Ray",USA,Men,"triple jump, standing",M,Gold
St Louis,Athletics,Athletics,"KING, Charles",USA,Men,"triple jump, standing",M,Silver
St Louis,Boxing,Boxing,"FINNEGAN, George",USA,Men,- 47.63kg (flyweight),M,Gold
St Louis,Boxing,Boxing,"BURKE, Miles",USA,Men,- 47.63kg (flyweight),M,Silver
St Louis,Boxing,Boxing,"MICHAELS, William",USA,Men,+ 71.67kg (heavyweight),M,Bronze
St Louis,Boxing,Boxing,"BERGER, Samuel",USA,Men,+ 71.67kg (heavyweight),M,Gold
St Louis,Boxing,Boxing,"MAYER, Charles",USA,Men,+ 71.67kg (heavyweight),M,Silver
St Louis,Boxing,Boxing,"KIRK, Oliver L.",USA,Men,47.63 - 52.16kg (bantamweight),M,Gold
St Louis,Boxing,Boxing,"FINNEGAN, George",USA,Men,47.63 - 52.16kg (bantamweight),M,Silver
St Louis,Boxing,Boxing,"GILMORE, Frederick",USA,Men,52.16 - 56.7kg (featherweight),M,Bronze
St Louis,Boxing,Boxing,"KIRK, Oliver L.",USA,Men,52.16 - 56.7kg (featherweight),M,Gold
St Louis,Boxing,Boxing,"HALLER, Frank",USA,Men,52.16 - 56.7kg (featherweight),M,Silver
St Louis,Boxing,Boxing,"VAN HORN, Russell",USA,Men,56.7 - 61.24kg (lightweight),M,Bronze
St Louis,Boxing,Boxing,"SPANGER, Harry J.",USA,Men,56.7 - 61.24kg (lightweight),M,Gold
St Louis,Boxing,Boxing,"EAGAN, James Jack",USA,Men,56.7 - 61.24kg (lightweight),M,Silver
St Louis,Boxing,Boxing,"EAGAN, James Jack",USA,Men,61.24 - 65.77kg (welterweight),M,Bronze
St Louis,Boxing,Boxing,"LYDON, Joseph",USA,Men,61.24 - 65.77kg (welterweight),M,Bronze
St Louis,Boxing,Boxing,"YOUNG, Albert",USA,Men,61.24 - 65.77kg (welterweight),M,Gold
St Louis,Boxing,Boxing,"SPANGER, Harry J.",USA,Men,61.24 - 65.77kg (welterweight),M,Silver
St Louis,Boxing,Boxing,"MAYER, Charles",USA,Men,65.77 - 71.67kg (middleweight),M,Gold
St Louis,Boxing,Boxing,"SPRADLEY, Benjamin",USA,Men,65.77 - 71.67kg (middleweight),M,Silver
St Louis,Cycling,Cycling Track,"BILLINGTON, Edward",USA,Men,1 mile (1609.3m),M,Bronze
St Louis,Cycling,Cycling Track,"HURLEY, Marcus",USA,Men,1 mile (1609.3m),M,Gold
St Louis,Cycling,Cycling Track,"DOWNING, Burton",USA,Men,1 mile (1609.3m),M,Silver
St Louis,Cycling,Cycling Track,"DOWNING, Burton",USA,Men,1/2 mile (804.7m),M,Bronze
St Louis,Cycling,Cycling Track,"HURLEY, Marcus",USA,Men,1/2 mile (804.7m),M,Gold
St Louis,Cycling,Cycling Track,"BILLINGTON, Edward",USA,Men,1/2 mile (804.7m),M,Silver
St Louis,Cycling,Cycling Track,"BILLINGTON, Edward",USA,Men,1/3 mile (536.5m),M,Bronze
St Louis,Cycling,Cycling Track,"HURLEY, Marcus",USA,Men,1/3 mile (536.5m),M,Gold
St Louis,Cycling,Cycling Track,"DOWNING, Burton",USA,Men,1/3 mile (536.5m),M,Silver
St Louis,Cycling,Cycling Track,"BILLINGTON, Edward",USA,Men,1/4 mile (402.3m),M,Bronze
St Louis,Cycling,Cycling Track,"HURLEY, Marcus",USA,Men,1/4 mile (402.3m),M,Gold
St Louis,Cycling,Cycling Track,"DOWNING, Burton",USA,Men,1/4 mile (402.3m),M,Silver
St Louis,Cycling,Cycling Track,"HURLEY, Marcus",USA,Men,2 miles (3.218km),M,Bronze
St Louis,Cycling,Cycling Track,"DOWNING, Burton",USA,Men,2 miles (3.218km),M,Gold
St Louis,Cycling,Cycling Track,"GOERKE, Oscar",USA,Men,2 miles (3.218km),M,Silver
St Louis,Cycling,Cycling Track,"WILEY, George",USA,Men,25 miles (40.232km),M,Bronze
St Louis,Cycling,Cycling Track,"DOWNING, Burton",USA,Men,25 miles (40.232km),M,Gold
St Louis,Cycling,Cycling Track,"ANDREWS, Arthur F.",USA,Men,25 miles (40.232km),M,Silver
St Louis,Cycling,Cycling Track,"ANDREWS, Arthur F.",USA,Men,5 miles (8.046km),M,Bronze
St Louis,Cycling,Cycling Track,"SCHLEE, Charles",USA,Men,5 miles (8.046km),M,Gold
St Louis,Cycling,Cycling Track,"WILEY, George",USA,Men,5 miles (8.046km),M,Silver
St Louis,Fencing,Fencing,"VAN ZO POST, Albertson",CUB,Men,épée individual,M,Bronze
St Louis,Fencing,Fencing,"FONST, Ramon",CUB,Men,épée individual,M,Gold
St Louis,Fencing,Fencing,"TATHAM, Charles",CUB,Men,épée individual,M,Silver
St Louis,Fencing,Fencing,"TATHAM, Charles",CUB,Men,foil individual,M,Bronze
St Louis,Fencing,Fencing,"FONST, Ramon",CUB,Men,foil individual,M,Gold
St Louis,Fencing,Fencing,"VAN ZO POST, Albertson",CUB,Men,foil individual,M,Silver
St Louis,Fencing,Fencing,"DIAZ, Manuel",ZZX,Men,foil team,M,Gold
St Louis,Fencing,Fencing,"FONST, Ramon",ZZX,Men,foil team,M,Gold
St Louis,Fencing,Fencing,"VAN ZO POST, Albertson",ZZX,Men,foil team,M,Gold
St Louis,Fencing,Fencing,"FOX, Arthur",USA,Men,foil team,M,Silver
St Louis,Fencing,Fencing,"TATHAM, Charles",USA,Men,foil team,M,Silver
St Louis,Fencing,Fencing,"TOWNSEND, Charles Fitzhugh",USA,Men,foil team,M,Silver
St Louis,Fencing,Fencing,"VAN ZO POST, Albertson",CUB,Men,sabre individual,M,Bronze
St Louis,Fencing,Fencing,"DIAZ, Manuel",CUB,Men,sabre individual,M,Gold
St Louis,Fencing,Fencing,"GREBE, William",USA,Men,sabre individual,M,Silver
St Louis,Fencing,Fencing,"GREBE, William",USA,Men,"stick, single",M,Bronze
St Louis,Fencing,Fencing,"VAN ZO POST, Albertson",CUB,Men,"stick, single",M,Gold
St Louis,Fencing,Fencing,"O'CONNOR, William Scott",USA,Men,"stick, single",M,Silver
St Louis,Football,Football,"BRADY, Joseph J.",USA,Men,football,M,Bronze
St Louis,Football,Football,"COOKE, George Edwin",USA,Men,football,M,Bronze
St Louis,Football,Football,"COOKE, Thomas J.",USA,Men,football,M,Bronze
St Louis,Football,Football,"COSTGROVE, Cormic F.",USA,Men,football,M,Bronze
St Louis,Football,Football,DIERKES,USA,Men,football,M,Bronze
St Louis,Football,Football,"DOOLING, Martin T.",USA,Men,football,M,Bronze
St Louis,Football,Football,"FROST, Frank",USA,Men,football,M,Bronze
St Louis,Football,Football,"JAMESON, Claude Stanley",USA,Men,football,M,Bronze
